Precipitation_mm,Min_Temp_C,Max_Temp_C
0.0,7.4,19.3
0.0,9.0,18.6
0.0,7.0,18.6
0.0,7.2,19.5
0.0,7.0,19.6
0.0,7.0,21.0
0.0,7.0,22.4
0.0,8.5,24.0
0.0,9.0,22.5
0.0,7.5,20.8
0.0,7.8,22.0
0.0,7.2,19.4
0.0,8.5,22.2
0.0,5.0,21.6
0.0,3.5,19.8
0.0,1.7,21.4
0.0,4.5,16.5
7.8,9.2,16.0
11.0,5.0,20.0
16.2,7.6,14.5
1.7,3.5,18.2
0.0,2.7,21.2
0.0,2.0,20.5
0.0,1.8,20.6
0.0,3.4,19.4
0.0,3.5,20.4
0.0,3.5,19.6
0.0,3.6,19.2
0.0,3.0,19.0
0.0,3.0,19.2
0.0,2.5,18.0
0.0,2.6,19.5
0.0,2.5,21.0
0.0,2.5,21.0
0.0,2.4,21.2
0.0,3.5,16.0
1.6,9.2,19.0
0.0,8.5,17.5
1.0,10.0,20.5
0.0,5.8,20.5
0.0,7.0,19.0
0.0,8.0,19.0
0.8,4.0,18.0
0.0,3.5,20.1
0.0,1.5,21.1
0.0,2.4,20.6
0.0,2.4,20.5
0.0,3.0,21.5
0.0,3.2,20.5
0.0,3.0,20.5
0.0,3.2,22.5
0.0,4.5,19.7
0.0,3.4,19.7
0.0,3.0,21.5
0.0,2.6,21.5
0.0,3.0,22.3
0.0,3.8,21.5
0.0,7.8,21.0
0.0,4.0,21.0
0.0,3.0,21.6
0.0,7.5,18.0
0.0,6.5,20.0
0.0,2.5,21.6
0.0,4.4,21.0
0.0,0.0,19.2
0.0,1.4,19.0
0.0,3.5,19.6
0.0,2.8,21.0
0.0,4.0,24.2
1.0,6.0,21.5
0.0,4.0,22.5
0.0,6.5,21.3
0.0,5.5,21.4
0.0,5.0,20.6
0.0,5.0,22.5
0.0,5.0,23.0
0.0,5.0,22.0
0.0,5.5,22.0
0.0,7.4,21.6
0.0,6.0,21.0
0.0,8.5,20.0
0.0,7.5,21.7
0.0,7.5,23.2
0.0,7.5,23.0
11.0,6.5,22.2
0.0,7.0,23.0
0.0,9.5,24.0
0.0,8.5,25.2
0.0,12.5,25.2
0.0,13.0,23.8
0.0,10.6,22.6
0.0,10.2,15.2
23.2,9.0,24.1
0.0,7.0,24.5
0.0,10.7,16.6
37.2,9.5,14.0
10.2,9.2,21.5
0.0,6.0,21.2
0.0,6.0,22.5
0.0,6.5,23.5
0.0,6.8,24.0
0.0,8.2,24.5
0.0,8.5,26.2
0.0,6.5,25.5
0.0,6.5,28.0
0.0,8.5,27.5
0.0,9.8,28.0
0.0,12.1,27.0
0.0,11.2,22.4
2.3,10.8,24.5
0.0,8.8,25.5
0.0,9.0,25.3
0.0,7.5,24.8
0.0,8.4,27.0
0.0,10.5,27.1
0.0,11.4,28.2
0.0,12.5,27.5
7.0,11.5,27.5
1.4,13.5,28.6
0.0,14.0,28.0
27.8,14.4,22.8
1.3,11.8,27.3
0.0,14.5,27.6
0.0,12.0,17.7
11.5,10.5,24.0
0.0,11.0,26.8
0.0,12.2,26.3
0.0,12.5,27.3
7.5,10.5,27.2
3.3,9.0,27.0
0.0,10.2,27.5
0.0,11.5,25.0
0.0,10.2,28.5
0.0,10.5,28.5
0.0,11.0,29.0
0.0,12.0,29.4
0.0,12.0,26.2
7.2,13.5,18.0
2.7,12.4,25.0
0.0,13.5,25.0
1.0,12.2,27.8
0.0,13.0,24.5
10.2,13.0,25.7
0.0,13.0,28.6
0.0,16.8,29.0
0.0,17.5,29.5
2.9,13.5,28.6
0.3,11.2,29.4
0.0,13.0,26.8
0.0,14.5,22.2
0.0,14.0,25.6
4.3,12.0,25.8
0.0,14.5,23.5
3.0,11.6,24.4
8.6,14.7,24.4
0.5,13.4,29.2
0.0,15.6,29.6
0.0,12.4,29.8
0.0,12.4,31.0
0.0,13.0,30.8
0.0,13.4,30.5
0.0,17.0,31.0
0.0,16.5,28.2
0.5,18.2,26.3
5.1,16.0,28.9
115.5,16.0,30.7
17.0,14.5,29.8
0.0,17.9,30.0
0.0,17.6,31.0
0.0,20.0,29.8
0.0,18.5,29.5
2.0,16.5,29.8
0.0,17.8,29.0
0.0,16.6,30.0
0.2,20.0,32.0
0.0,20.2,31.0
0.0,16.8,32.5
0.0,17.5,33.0
4.4,13.5,32.5
0.0,17.0,32.3
7.3,15.2,31.2
3.4,15.0,31.2
0.0,16.5,31.2
0.0,19.5,31.0
0.0,19.8,31.5
0.0,19.5,33.0
0.0,18.4,33.5
0.0,18.0,33.5
0.0,18.5,33.5
1.5,20.0,29.5
0.5,18.5,32.0
0.0,18.9,35.0
0.0,18.5,34.5
0.0,19.0,34.3
0.0,21.0,34.6
6.0,20.0,32.0
0.5,20.0,32.0
5.6,20.2,31.0
15.5,17.4,30.5
1.6,19.0,30.2
0.0,18.5,31.2
2.9,19.0,29.0
5.5,19.5,30.8
0.5,20.8,32.0
2.6,20.7,31.5
29.0,20.2,31.0
19.4,21.0,31.3
0.0,20.2,29.2
1.8,20.5,31.0
2.3,20.0,30.0
4.5,20.0,31.5
5.0,21.4,31.5
14.4,20.4,28.4
6.5,20.5,27.5
0.0,19.0,30.4
0.0,21.0,30.6
13.8,19.4,29.0
58.4,20.5,29.0
2.2,20.0,30.2
0.0,21.2,29.5
16.6,21.2,29.0
28.5,20.0,28.6
28.0,19.5,28.0
7.8,20.2,30.2
11.0,20.0,29.5
11.7,20.0,28.6
0.2,20.5,29.0
0.0,20.0,31.0
0.0,21.4,32.4
0.0,21.8,30.4
3.4,21.7,27.5
85.2,21.4,27.7
1.4,21.0,29.8
22.4,19.2,29.5
13.4,20.0,29.5
37.8,12.5,28.9
13.0,19.0,29.2
14.1,19.0,28.5
1.4,20.4,29.7
8.0,20.3,30.2
13.4,20.0,29.7
16.2,18.5,29.8
0.0,18.2,31.5
3.1,19.5,34.6
0.0,20.2,30.8
25.5,19.0,31.0
34.1,19.0,23.6
4.3,19.5,25.0
30.8,18.5,27.0
0.2,18.8,30.0
0.7,20.2,28.5
3.3,18.8,29.0
0.0,21.0,26.0
63.2,19.4,27.5
20.8,19.8,27.8
0.3,20.5,29.6
0.0,21.5,32.1
27.2,19.8,30.2
12.7,20.2,29.5
25.8,20.5,29.3
3.1,20.0,30.0
0.0,20.8,30.5
0.5,20.5,31.5
67.0,20.4,30.2
1.5,21.0,28.6
17.0,20.6,28.0
6.5,21.0,27.3
50.6,19.0,28.2
4.4,20.0,30.5
23.2,19.4,27.0
0.0,20.4,30.5
0.3,21.4,30.6
36.3,19.5,30.2
21.8,19.5,29.6
10.0,19.8,29.0
0.7,20.5,29.2
2.2,20.7,30.0
17.6,20.0,30.0
0.0,19.5,29.8
7.5,19.5,30.0
35.6,19.4,26.0
0.0,18.5,30.2
0.0,18.6,29.8
0.0,17.0,30.0
0.0,18.4,29.5
9.2,20.0,29.8
3.4,19.9,30.2
0.0,20.0,30.4
12.5,19.0,30.0
54.0,18.8,26.0
8.3,18.6,30.2
0.0,19.0,30.0
28.0,19.4,27.6
0.0,18.5,30.0
0.0,18.0,29.0
0.5,17.9,30.5
3.0,19.2,31.2
7.5,19.0,30.4
12.5,19.0,28.0
0.0,20.4,28.3
0.0,19.4,29.4
0.3,20.0,29.6
2.5,18.5,29.2
0.0,19.5,28.8
0.0,17.4,28.2
4.6,19.0,29.5
0.0,18.0,29.5
0.0,16.8,30.5
0.0,18.6,30.5
0.0,18.5,30.0
0.0,15.5,29.2
0.0,12.5,28.8
0.0,13.0,29.8
0.0,14.6,30.2
0.0,13.5,31.5
0.0,13.5,29.8
0.0,12.8,29.0
0.0,13.0,29.5
0.0,15.0,27.1
46.6,15.5,23.0
0.0,13.5,27.3
1.5,11.0,26.9
4.6,14.6,26.6
0.3,13.5,25.5
0.8,12.4,26.2
0.0,13.5,27.0
0.0,14.2,28.0
0.0,14.0,27.4
0.0,14.4,27.7
0.0,13.5,26.7
0.0,13.3,27.0
0.0,13.2,25.5
0.0,13.0,26.5
0.0,13.0,26.7
0.0,11.9,27.0
0.0,12.8,25.5
10.7,13.4,17.2
3.1,12.2,23.4
0.0,10.4,26.2
0.0,11.5,25.6
0.0,11.8,24.8
0.0,11.2,25.0
0.0,10.0,24.8
0.0,9.5,24.0
0.0,9.5,23.7
0.0,6.9,23.0
0.0,9.2,24.0
0.0,9.8,25.0
0.0,9.2,23.8
0.0,8.5,23.5
0.0,9.6,24.4
0.0,10.0,24.5
0.0,10.2,24.0
0.0,9.7,23.5
0.0,10.5,22.4
0.0,10.2,23.2
0.0,8.5,22.7
0.0,9.0,24.0
0.0,8.2,25.2
0.0,8.0,23.9
0.0,8.5,23.9
0.0,10.6,23.6
0.0,10.5,23.0
0.0,9.6,22.8
0.0,10.0,23.0
0.0,9.4,21.5
0.0,8.0,20.3
0.0,9.0,22.3
0.0,7.5,22.2
0.0,6.9,21.5
0.0,10.3,20.0
0.0,7.0,21.0
0.0,6.2,22.3
0.0,8.5,18.4
0.0,7.8,20.3
0.0,8.0,20.5
0.0,7.0,20.3
0.0,6.2,20.2
0.0,7.5,20.5
0.0,5.6,21.6
0.0,6.5,21.4
0.0,5.5,19.0
0.0,6.0,18.2
0.0,3.4,16.8
0.0,3.4,17.0
0.0,2.8,16.8
0.0,2.0,16.5
0.0,2.0,17.4
0.0,2.4,17.0
0.0,3.0,15.5
0.0,1.5,16.0
0.0,0.9,16.8
0.0,0.0,16.5
0.0,2.0,16.8
0.0,0.2,17.5
0.0,1.5,19.2
0.0,2.0,19.6
0.0,2.2,19.2
0.0,2.5,19.5
0.0,3.2,19.5
0.0,4.2,18.8
0.0,3.5,19.4
0.0,4.0,19.5
0.0,3.5,19.2
0.0,4.0,19.4
0.0,4.8,19.5
0.0,4.5,19.2
0.0,4.5,19.4
0.0,3.5,18.0
0.0,3.5,18.1
0.0,7.0,18.5
0.0,5.5,18.6
0.0,5.5,17.6
0.0,3.5,18.1
0.0,4.2,18.5
0.0,2.5,19.0
0.0,3.0,19.2
0.0,2.5,20.0
0.0,3.5,15.0
0.4,5.5,16.0
0.0,7.0,14.2
0.0,3.4,18.0
0.0,2.2,18.2
0.0,2.5,19.0
0.0,3.6,18.5
0.0,2.5,17.5
0.0,4.5,16.2
0.0,4.0,16.2
0.0,3.8,18.0
0.0,3.6,19.5
0.0,4.2,19.5
0.0,3.8,20.8
0.0,3.6,21.1
0.0,3.4,21.0
0.0,4.3,21.0
0.0,4.8,21.0
0.0,6.0,19.5
0.0,5.0,23.5
2.5,9.0,17.2
1.2,6.0,21.5
0.0,5.6,21.5
0.0,5.5,22.5
0.0,4.8,23.2
0.0,4.0,24.3
0.0,4.4,24.8
0.0,3.5,24.8
0.0,3.5,23.6
0.0,5.5,26.5
0.0,5.2,26.4
0.0,7.4,27.6
0.0,11.5,21.0
0.0,9.0,27.5
0.0,7.4,27.2
0.0,7.3,25.8
0.0,8.6,23.0
0.0,6.5,24.5
0.0,7.2,23.5
0.0,8.0,24.2
0.0,10.0,23.8
21.6,10.5,25.5
0.0,8.6,26.5
0.6,9.0,25.5
0.0,9.2,25.4
0.0,10.6,26.0
0.0,10.8,26.5
0.0,10.2,25.2
0.0,8.0,26.3
0.0,10.4,27.6
0.0,9.7,27.7
0.0,9.0,29.4
0.0,10.0,29.0
0.0,11.2,28.4
0.0,13.6,25.5
0.0,10.5,22.5
5.6,8.0,25.2
0.0,7.5,26.0
0.0,9.0,25.4
0.0,10.2,26.6
0.0,9.7,28.0
0.0,10.6,28.8
0.0,11.5,28.5
0.0,8.8,28.0
0.0,9.5,26.2
0.0,9.8,26.8
0.0,11.3,28.6
0.0,12.6,29.0
0.0,13.4,26.1
0.0,13.0,28.2
0.1,9.5,27.2
0.0,11.5,28.6
0.0,12.5,26.8
7.5,12.6,25.0
0.0,15.2,23.5
0.0,16.5,28.0
0.0,14.5,27.3
0.0,15.4,29.8
0.0,15.5,31.4
0.0,13.5,32.4
0.0,12.5,30.5
0.0,12.0,31.5
0.0,12.5,32.5
0.0,14.3,32.4
0.0,13.8,31.5
0.0,12.5,30.5
0.0,14.0,30.5
0.0,14.2,31.0
0.0,15.0,30.4
0.0,17.0,28.5
0.0,16.0,32.7
3.5,13.0,31.7
0.0,15.5,33.5
0.0,16.8,32.5
0.0,15.3,33.4
0.0,14.8,33.0
0.0,13.0,32.3
0.0,12.6,32.5
0.0,12.4,34.2
0.0,13.0,33.2
0.0,14.4,32.7
0.0,13.5,33.6
0.0,13.5,33.2
0.0,14.0,33.5
0.0,15.9,30.8
0.0,16.8,29.2
0.0,14.2,29.0
4.2,14.0,27.5
0.0,15.0,28.5
1.2,14.0,27.8
0.0,14.0,30.5
0.0,15.2,30.4
0.6,17.6,29.8
6.0,16.0,28.0
0.0,16.0,27.2
11.0,15.5,27.6
5.9,17.0,28.5
1.3,18.0,30.5
0.3,18.0,30.8
0.0,16.4,31.8
8.9,14.2,31.0
0.0,17.6,30.7
10.0,16.5,27.8
3.6,17.0,27.0
0.3,17.2,28.5
0.0,20.0,30.5
0.0,18.2,29.5
4.0,16.0,27.4
3.5,15.2,28.6
0.5,16.4,28.5
12.6,18.0,26.4
3.0,17.5,22.5
4.2,14.5,28.0
11.2,16.5,28.1
0.3,17.0,28.0
0.0,19.0,29.1
17.6,19.8,31.3
0.0,13.5,28.8
0.0,19.5,29.2
17.6,19.5,28.6
17.8,19.4,30.3
2.6,18.0,30.0
9.7,19.0,29.5
0.0,19.5,29.0
32.2,18.0,30.5
34.2,17.5,29.0
3.3,20.4,29.8
0.0,21.0,30.7
1.4,20.0,28.6
21.0,20.0,26.0
9.5,19.5,30.0
3.5,20.0,30.1
0.0,20.8,29.5
31.8,20.5,28.4
31.8,20.2,26.5
28.8,19.5,25.5
9.5,19.5,28.5
0.0,20.5,26.7
0.0,21.0,29.5
0.8,20.6,31.0
0.9,20.0,30.8
0.0,22.0,31.5
1.3,21.0,31.5
94.6,20.0,28.4
22.8,19.1,22.2
59.4,19.8,27.4
5.6,20.0,30.2
19.0,20.0,30.0
3.8,21.0,28.5
0.0,20.8,29.2
0.0,21.0,30.5
6.5,21.6,30.2
0.0,21.0,30.5
2.5,20.5,30.1
7.3,20.7,28.8
2.2,21.0,30.5
0.9,20.4,29.4
29.1,20.0,29.8
24.0,21.4,29.6
20.0,21.0,28.2
10.9,20.6,26.8
46.3,20.0,27.5
0.5,21.2,30.1
24.0,21.0,26.5
12.4,21.3,25.3
9.0,20.2,23.4
31.4,19.6,29.4
0.5,19.5,29.5
25.2,20.2,26.0
86.9,19.5,26.5
2.3,20.1,28.1
0.5,20.0,26.6
11.4,19.5,27.2
11.6,19.8,27.2
1.8,20.4,25.0
3.6,20.0,28.5
8.3,19.5,29.6
1.0,19.5,29.8
0.5,19.8,31.4
7.2,21.4,31.5
13.0,20.2,29.3
0.3,21.2,31.0
1.8,20.2,30.5
2.3,19.8,29.6
0.2,20.6,28.0
11.0,20.1,28.8
0.0,20.5,28.8
6.0,20.6,29.7
4.5,21.5,29.5
1.2,21.0,30.1
3.1,20.0,30.3
21.0,19.2,29.2
0.0,21.0,30.3
0.2,17.9,30.8
0.5,19.5,30.4
0.0,19.8,31.2
10.3,20.5,27.2
3.4,19.0,28.8
0.0,20.8,30.8
0.0,18.8,32.2
15.2,19.0,29.0
0.2,21.0,32.4
0.0,20.5,31.5
0.0,19.5,29.7
1.0,20.4,29.4
11.0,19.2,31.0
4.2,20.0,30.2
0.0,20.5,30.0
62.3,19.6,30.2
19.0,19.2,26.2
0.2,20.0,29.2
0.0,20.5,28.5
8.2,20.8,29.5
2.4,20.5,29.5
0.0,20.5,29.3
2.3,20.6,26.0
14.1,20.0,27.5
66.8,19.5,21.4
20.4,18.5,25.5
0.0,19.0,30.0
24.0,19.5,30.2
0.0,20.0,30.2
1.5,20.0,29.0
16.0,18.4,27.8
0.8,19.0,30.0
0.0,19.5,29.5
24.0,18.5,26.5
0.8,18.2,28.0
0.0,18.8,27.8
4.5,18.5,24.5
9.5,18.0,23.5
0.0,17.5,27.2
0.0,19.0,30.2
0.4,18.0,25.5
0.3,19.0,25.5
0.0,18.4,29.7
17.0,19.0,29.5
6.2,19.5,30.6
0.0,20.5,30.0
37.8,19.4,29.0
1.8,19.5,27.8
1.4,19.2,28.0
0.0,18.5,28.5
0.0,19.0,28.5
0.0,18.9,27.5
0.3,18.2,29.4
0.0,16.5,28.2
0.0,17.4,28.0
0.0,16.0,28.5
0.0,17.0,26.5
0.5,17.0,26.0
0.0,16.5,28.0
0.0,15.4,28.0
0.0,14.0,27.0
26.0,14.5,25.5
0.0,13.0,26.5
0.0,12.5,27.3
0.0,12.5,26.5
0.0,12.0,26.8
0.0,13.5,26.8
0.0,13.0,27.3
0.0,12.0,27.0
0.0,12.0,26.5
0.0,11.5,25.5
0.0,10.0,25.2
0.0,10.5,25.8
0.0,11.0,25.0
0.0,10.0,26.5
0.0,10.4,26.5
0.0,10.0,26.4
0.0,9.5,26.0
0.0,8.2,24.5
0.0,9.5,24.5
0.0,9.0,23.2
0.0,8.6,23.5
0.0,8.8,24.4
0.0,9.0,25.0
0.0,10.2,24.8
0.0,9.5,24.5
0.0,9.5,24.0
0.0,8.2,24.0
0.0,5.6,24.6
0.0,6.5,23.5
0.0,6.4,22.8
0.0,7.0,22.5
0.0,7.5,22.0
0.0,7.6,22.0
0.0,10.5,23.0
0.0,8.0,23.0
0.0,8.3,22.4
0.0,8.0,21.8
0.0,8.0,21.5
0.0,8.2,21.2
0.0,8.3,22.4
0.0,9.5,21.5
0.0,7.8,22.2
0.0,8.5,22.2
0.0,8.0,22.0
0.0,8.0,21.5
0.0,7.8,20.7
0.0,6.8,22.5
0.0,6.0,22.6
0.0,6.0,21.5
0.0,5.3,22.6
0.0,4.5,22.0
0.0,4.4,22.6
0.0,4.4,22.6
0.0,5.0,22.0
0.0,5.0,21.5
0.0,5.2,20.2
0.0,5.0,19.5
0.0,7.4,19.5
0.0,5.0,20.5
0.0,5.0,19.6
0.0,5.0,20.5
0.0,5.0,20.0
0.0,5.8,19.6
0.0,7.2,20.5
0.0,7.5,21.4
0.0,8.5,20.5
0.0,6.6,20.6
0.0,6.6,20.8
0.0,5.8,19.0
0.0,5.0,19.5
0.0,4.5,19.5
0.0,4.6,18.5
0.0,5.5,20.2
0.0,4.5,19.5
0.1,5.0,14.5
0.1,2.6,19.0
1.5,3.0,19.0
0.0,2.8,19.0
0.0,3.0,19.5
0.0,2.8,18.8
0.0,2.8,18.5
0.0,3.0,18.6
0.0,2.8,18.5
0.0,3.5,18.5
0.0,2.4,17.2
0.0,2.6,16.5
0.0,1.2,16.5
0.0,0.4,16.6
0.0,0.5,17.5
0.0,0.7,19.5
0.0,1.5,20.0
0.0,1.6,20.2
0.0,2.0,22.0
0.0,1.5,22.4
0.0,2.0,21.5
0.0,2.5,21.0
0.0,3.5,21.8
0.0,4.5,21.0
0.0,5.0,23.0
0.0,5.2,24.0
0.0,9.4,14.0
11.6,4.8,18.6
0.0,2.8,20.5
0.0,5.0,20.8
0.0,7.8,21.0
0.0,7.2,20.8
0.0,6.8,21.5
0.0,6.0,21.3
0.0,6.5,24.0
0.0,7.4,24.8
0.0,7.0,23.5
0.0,6.0,24.2
0.0,8.6,25.2
0.0,6.0,25.5
0.0,4.5,23.2
0.0,4.5,23.5
0.0,6.2,23.0
0.0,4.5,22.7
0.0,4.5,22.5
0.0,5.2,22.5
0.0,5.8,23.4
0.0,7.5,24.2
0.0,9.0,25.0
0.0,9.5,23.5
0.0,8.8,25.5
0.5,9.0,25.8
0.0,8.2,25.8
0.0,7.0,26.2
0.0,5.8,25.6
0.0,6.5,22.0
0.0,8.5,22.6
0.0,7.0,23.5
0.0,7.5,23.2
0.0,9.5,25.5
0.0,8.4,26.5
1.5,7.5,26.5
0.0,7.0,26.2
0.0,6.3,25.5
0.0,5.0,26.0
0.0,6.5,24.6
0.0,7.0,25.5
0.0,8.5,24.0
0.0,8.0,21.5
35.7,8.0,17.0
65.0,5.5,20.0
0.0,4.6,23.0
0.0,7.4,22.5
0.0,6.4,23.5
0.0,7.0,24.2
0.1,8.0,23.5
2.0,6.5,23.2
4.9,6.4,21.8
0.0,8.4,21.2
0.4,6.5,23.0
0.0,9.4,23.5
0.0,13.5,25.8
0.0,12.6,23.5
15.5,10.0,27.0
0.0,14.6,27.5
0.0,15.5,27.0
0.0,16.5,22.5
2.7,16.5,20.5
7.2,17.5,26.5
0.0,17.5,28.5
0.0,16.5,28.4
6.2,11.8,28.0
0.0,12.4,29.5
6.5,12.0,28.0
0.0,14.2,28.0
0.0,13.0,29.0
0.0,14.0,30.8
5.0,11.4,29.3
0.0,11.0,29.8
0.0,10.5,29.5
0.0,9.8,28.3
0.0,10.8,27.5
0.0,12.0,28.0
0.0,12.5,28.2
2.5,12.8,28.8
0.3,12.5,28.5
0.0,13.4,29.6
0.0,15.6,29.0
0.0,18.0,26.5
0.7,14.0,23.0
12.2,16.5,27.5
1.2,18.0,23.2
24.0,15.3,23.5
0.5,13.5,28.0
0.0,15.4,29.2
0.0,12.8,29.8
0.0,13.8,29.5
0.0,13.0,29.6
0.0,13.8,29.9
16.6,11.5,27.4
3.5,13.4,20.2
11.1,10.2,27.5
0.0,13.4,27.4
0.5,14.0,28.0
12.8,11.5,28.2
0.0,15.5,28.0
0.1,14.8,29.0
0.0,16.8,28.0
15.5,15.5,23.4
2.2,15.5,26.8
0.0,15.0,28.0
3.7,18.0,27.9
0.0,17.0,29.2
0.0,18.0,29.3
3.6,17.5,26.8
40.6,17.2,27.6
0.6,18.0,28.0
0.0,15.5,29.0
0.0,17.0,30.0
0.0,17.0,30.2
0.0,17.0,30.5
2.4,16.0,30.5
0.5,17.3,31.6
0.0,17.5,30.7
2.2,17.0,29.8
0.0,18.0,29.0
23.4,15.6,24.5
3.2,16.5,28.0
0.0,16.5,29.0
0.0,17.5,26.6
1.5,16.5,30.0
0.0,18.0,30.5
0.0,18.5,30.4
0.0,19.2,29.0
0.0,19.2,32.0
0.0,21.2,29.3
0.6,19.5,28.8
0.0,19.4,27.5
0.0,19.0,30.0
0.7,18.0,30.2
11.5,19.5,29.5
0.0,19.0,30.0
0.0,19.6,31.5
0.0,19.5,31.2
0.0,19.5,31.0
0.0,20.2,30.0
0.0,20.2,28.8
3.6,19.4,30.2
0.2,18.0,31.8
0.0,19.5,29.8
0.0,19.8,26.5
17.5,19.3,28.5
6.5,19.8,29.8
0.0,20.0,30.0
12.5,20.0,31.2
30.5,19.0,30.0
23.4,20.0,30.0
1.2,21.5,30.0
5.4,21.0,30.0
5.2,19.8,29.6
1.8,21.0,29.8
0.0,21.2,28.5
2.6,20.6,30.0
4.0,21.0,28.8
24.5,20.8,28.5
1.0,21.0,27.6
5.1,20.7,29.5
2.0,21.0,30.8
0.0,20.5,30.5
14.4,20.8,28.2
19.6,20.5,28.4
2.5,20.0,25.2
0.0,19.5,29.5
0.0,20.4,30.5
0.0,20.5,30.0
16.0,19.8,30.5
9.8,21.0,30.0
13.0,20.0,30.8
1.7,20.4,31.5
3.6,20.5,30.5
8.2,19.5,30.0
7.5,20.8,28.8
2.8,20.0,31.2
5.1,20.4,29.8
30.5,20.0,28.0
4.8,20.0,28.0
8.0,20.5,28.0
0.4,19.5,30.8
0.0,19.8,29.5
33.2,20.4,29.0
61.5,20.0,27.0
0.4,20.5,29.0
1.5,20.5,29.5
10.0,21.0,29.0
38.5,20.5,29.2
1.0,21.0,29.8
6.5,21.0,30.5
8.0,21.2,30.2
9.5,21.5,29.8
0.3,21.0,29.6
10.5,20.5,29.5
8.9,21.0,26.5
19.2,21.0,27.5
11.0,21.2,26.5
47.1,19.5,26.8
3.3,19.5,28.2
0.6,20.5,29.2
4.5,21.0,30.0
0.0,21.2,29.2
0.0,20.8,31.4
2.5,20.4,27.8
6.2,20.5,28.8
14.8,20.0,28.5
14.1,20.4,28.4
42.0,19.8,28.5
0.4,19.6,29.4
3.1,19.5,29.8
35.4,18.5,31.5
0.0,20.8,29.4
6.7,20.5,30.4
0.0,19.4,29.5
0.0,19.5,31.0
55.0,19.2,29.2
0.0,20.0,28.4
32.5,19.5,28.5
11.0,20.0,29.0
0.0,19.5,30.2
0.0,18.8,31.0
0.0,19.8,30.5
0.5,19.8,30.5
7.5,19.2,29.6
0.0,19.5,30.4
0.0,19.5,30.7
0.0,18.8,30.7
9.2,19.5,30.3
0.0,19.0,30.0
0.0,19.2,30.4
0.0,18.5,29.8
0.0,18.5,31.6
0.1,19.8,31.5
11.3,19.0,28.2
1.5,20.0,27.6
0.2,20.3,28.0
7.2,19.5,26.8
0.5,19.5,27.4
0.0,19.4,30.1
0.0,18.6,31.4
0.0,19.0,30.0
0.0,20.0,29.5
0.0,17.8,30.7
0.0,19.5,28.9
0.0,19.0,30.0
17.0,19.0,29.8
0.5,19.8,29.4
7.2,19.5,29.0
12.9,18.2,28.5
0.0,18.0,30.0
0.0,19.6,30.2
1.5,18.5,31.4
11.0,18.0,31.3
0.0,17.5,29.5
0.0,16.0,29.8
0.0,17.5,29.5
0.0,17.0,30.0
0.0,17.2,30.2
0.0,17.4,29.5
0.0,18.2,30.0
0.0,18.3,27.8
0.0,17.4,27.8
0.0,17.0,28.4
0.0,14.4,30.5
0.0,13.5,30.0
0.0,14.0,29.5
0.0,15.5,27.0
0.0,15.7,27.6
0.0,15.5,27.0
0.0,11.4,26.4
0.0,9.8,25.2
0.0,11.3,25.5
0.0,12.2,26.6
0.0,8.6,24.5
26.3,9.5,24.4
4.0,9.2,24.6
0.5,12.0,18.0
1.5,10.0,24.0
0.0,11.5,24.5
0.0,10.5,25.6
0.0,10.8,26.0
0.0,11.0,25.6
0.0,10.8,25.6
0.0,10.5,26.0
0.0,10.5,25.4
0.0,10.4,25.0
0.0,9.6,24.6
0.0,9.4,24.5
0.0,9.0,24.8
0.0,9.2,23.8
0.0,9.2,23.5
0.0,9.0,23.4
0.0,10.5,21.8
0.0,9.6,24.8
0.0,9.8,25.5
0.0,9.3,24.8
0.0,8.4,24.5
0.0,7.5,23.5
0.0,7.8,22.5
0.0,7.2,21.8
0.0,7.3,21.5
0.0,6.8,21.5
0.0,6.8,21.6
0.0,7.0,20.8
0.0,6.8,21.2
0.0,7.0,20.0
0.0,6.8,19.5
0.0,6.4,20.0
0.0,5.6,20.5
0.0,5.8,20.5
0.0,5.8,20.2
0.0,6.2,20.8
0.1,9.5,22.2
0.0,7.6,21.4
0.0,8.2,22.0
0.0,7.8,21.8
0.0,6.8,23.4
0.0,7.0,23.2
0.0,6.8,22.8
0.0,5.5,21.8
0.0,4.8,21.5
0.0,3.0,21.2
0.0,2.8,20.0
0.0,3.0,19.8
0.0,4.6,18.8
0.0,5.4,19.8
0.0,5.6,19.5
0.0,5.8,19.8
0.0,5.0,20.0
0.0,4.0,19.0
0.0,7.3,19.5
0.0,4.8,19.5
0.0,5.0,20.0
0.0,3.8,21.5
0.0,3.3,21.4
0.0,3.0,21.4
0.0,3.8,20.5
0.0,3.8,20.0
0.0,6.3,19.8
0.0,3.3,18.5
0.0,2.2,18.0
0.0,1.5,19.5
0.0,1.6,17.6
0.0,1.6,17.5
0.0,0.0,17.0
0.0,0.0,16.5
0.0,0.0,17.1
0.0,0.6,17.0
0.0,1.8,17.5
0.0,2.4,18.5
0.0,3.4,18.6
0.0,5.0,19.4
0.0,3.2,19.4
0.0,3.6,19.6
0.0,4.0,20.2
0.0,4.0,20.2
0.0,6.0,20.3
0.0,3.6,19.6
0.0,6.7,19.0
0.0,4.6,20.5
0.0,4.5,20.5
1.5,7.3,13.5
4.6,2.4,18.5
0.0,3.4,18.2
0.0,3.6,18.5
0.0,2.3,19.0
0.0,2.0,17.7
0.0,4.5,18.2
0.0,4.5,16.8
0.0,6.5,18.2
0.0,4.3,20.0
